日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2013/10/30,松山,WD_HR,74,65,65,73,84,94,91,80,70,55,59,75,86,78,78,72,66,72,75,71,82,84,77,65
2013/10/30,松山,WIND_DIREC,73,63,62,88,84,97,109,71,69,49,61,95,82,75,66,75,76,67,77,83,92,70,95,64
2013/10/30,松山,WIND_SPEED,2.1,1.4,1.2,1.5,1.2,1.3,1.4,1.6,2.6,3.4,2.8,2.1,2.1,2.8,3.5,2.9,2.5,2.9,2.2,2.1,2,2.1,2,1.7
2013/10/30,松山,WS_HR,1.8,1.6,1.2,1.3,1.2,1.1,1.2,1.4,1.9,2.7,2.6,2.2,2,2.5,2.6,2.6,2.8,2.5,2.4,2,1.8,1.8,1.9,1.7
2013/10/31,松山,AMB_TEMP,23,23,22,22,22,22,22,23,24,25,24#,24,24,23,23,23,22,22,22,22,22,22,22,22
2013/10/31,松山,CH4,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.8,1.8,1.8,1.8#,1.8,1.7,1.7,1.8,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.8
2013/10/31,松山,CO,0.29,0.26,0.21,0.2,0.21,0.23,0.4,0.71,0.73,0.39,.36#,0.32,0.29,0.32,0.36,0.34,0.38,0.45,0.5,0.41,0.37,0.34,0.31,0.3
2013/10/31,松山,NMHC,0.09,0.1,0.11,0.11,0.1,0.11,0.16,0.24,0.24,0.15,.23#,0.22,0.11,0.13,0.19,0.17,0.18,0.19,0.17,0.14,0.12,0.11,0.09,0.09
2013/10/31,松山,NO,0.4,0.4,0.2,0.9,0.5,0.8,3.3,10,9.9,5.3,3.8#,3.2,3.9,3,4.9,3.9,4,4.3,4.1,2.8,2.2,1.8,1.5,1.1
2013/10/31,松山,NO2,12,10,8.1,8.1,8.6,9.9,27,34,34,23,26#,21,17,17,24,23,27,26,26,23,20,17,13,13
2013/10/31,松山,NOx,12,10,8.3,8.9,9.2,11,30,45,44,29,29#,25,21,20,29,27,31,31,30,26,22,19,14,14
2013/10/31,松山,O3,32,32,33,33,32,34,22,19,23,36,33#,32,34,33,25,27,22,19,21,26,29,33,37,35
2013/10/31,松山,PM10,34,35,34,37,35,34,30,27,37,46,,59,63,56,53,48,53,41,40,31,37,27,26,12
2013/10/31,松山,PM2.5,28,25,31,26,30,21,25,25,28,24,,25,31,31,33,33,31,24,23,24,25,25,20,18
2013/10/31,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0#,NR,NR,NR,NR,NR,NR,0.4,0.2,NR,NR,NR,NR,0.2
2013/10/31,松山,RH,74,72,72,72,76,76,71,68,67,61,61#,65,65,70,78,80,83,88,88,88,88,88,88,90
2013/10/31,松山,SO2,2.1,2.5,2.2,2.1,2.9,2.8,2.8,2.7,2.9,2.6,2.7#,5.2#,2.4,1.7,2,1.6,2.1,1.7,1.9,1.4,1.6,1.5,1.3,1.8
2013/10/31,松山,THC,1.9,1.9,1.9,1.9,1.9,1.9,2,2.1,2,1.9,2#,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8
2013/10/31,松山,WD_HR,78,88,85,84,95,97,81,91,84,79,86#,71,72,82,65,71,76,76,73,72,74,79,78,85
2013/10/31,松山,WIND_DIREC,83,96,87,90,89,101,84,94,67,77,90#,66,93,72,78,68,80,73,75,70,68,74,81,74
2013/10/31,松山,WIND_SPEED,1.5,1.6,1.6,1.7,1.5,1.8,1.3,2,2.9,3,2.1#,2.3,3,2.2,2.4,3.2,2.3,3.3,2.6,2.9,2.6,2.7,2.1,1.8
2013/10/31,松山,WS_HR,1.5,1.2,1.3,1.5,1.4,1.4,1.1,1.7,2,2.3,2.1#,2.4,2.8,2.2,2.2,2.8,2.3,2.4,2.3,2.3,2.4,2.4,2.4,2.2
2013/11/01,松山,AMB_TEMP,22,23,23,23,23,23,24,24,24,24,25,25,26,26,25,26,26,25,25,25,25,25,25,25
2013/11/01,松山,CH4,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
2013/11/01,松山,CO,0.24,0.19,0.16,0.16,0.17,0.18,0.25,0.41,0.48,0.39,0.3,0.29,0.27,0.31,0.34,0.37,0.37,0.46,0.64,0.71,0.63,0.59,0.7,0.53
2013/11/01,松山,NMHC,0.07,0.08,0.02,0.02,0.01,0.01,0.03,0.08,0.12,0.1,0.09,0.09,0.05,0.09,0.17,0.25,0.18,0.18,0.21,0.24,0.21,0.2,0.24,0.18
2013/11/01,松山,NO,0.7,0.5,0.6,-.2*,0.1,0.2,1,2.3,3.4,4,6.1,5,3.7,3.4,4.7,6,6.6,10,9.8,15,16,13,19,9.5
2013/11/01,松山,NO2,10,7.2,6.7,6.3*,6.5,8.1,13,21,20,19,15,14,11,13,16,20,20,19,25,29,25,22,22,19
2013/11/01,松山,NOx,11,7.6,7.3,6.1*,6.5,8.3,14,23,23,23,21,19,15,16,21,26,26,29,35,44,41,36,42,28
2013/11/01,松山,O3,38,41,42,40,41,37,33,26,29,29,25,31,34,28,23,21,15,6.5,7.5,5.1,3.6,3.6,2.4,3.3
2013/11/01,松山,PM10,11,10,10,5,1,3,3,2,1,1,1,2,8,15,20,24,28,29,23,22,22,21,15,16
2013/11/01,松山,PM2.5,14,14,12,10,6,10,10,12,10,12,13,11,10,10,14,18,20,19,14,16,12,15,11,11
2013/11/01,松山,RAINFALL,0.4,0.8,0.6,0.6,0.4,0.2,2,2.8,1,2.2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0.2,NR
2013/11/01,松山,RH,91,91,91,90,90,90,90,90,90,89,88,85,81,82,81,82,81,80,87,88,88,89,90,90
2013/11/01,松山,SO2,1.8,2.8,2.7,1.9,1.8,1.9,1.7,1.8,2.1,1.9,2,2.7,3.8,2.9,4.3,3.9,3,3,3.6,5.4,4.2,2.4,2.5,2.3
2013/11/01,松山,THC,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.9,2.1,2,2,2,2,2,2,2.1,2
2013/11/01,松山,WD_HR,78,84,70,67,70,64,69,64,58,60,69,65,56,58,60,58,66,67,70,79,73,76,77,85
2013/11/01,松山,WIND_DIREC,74,80,65,63,72,63,65,69,54,59,66,55,65,61,56,60,69,72,74,97,74,76,82,79
2013/11/01,松山,WIND_SPEED,1.9,1.8,2.8,2.6,3,3.2,2.9,2.8,3.4,4.6,4,4.7,3.7,2.9,3.2,3.3,2.8,2.8,2.7,1.3,2.2,1.9,1.6,1.9
2013/11/01,松山,WS_HR,1.9,1.6,2.3,2.6,2.8,3,3,2.6,2.9,3.2,3.6,4.1,3.6,2.7,3.1,2.8,2.7,2.4,2.4,1.7,2.2,1.9,1.6,1.7
2013/11/02,松山,AMB_TEMP,25,25,24,24,24,24,24,25,26,27,28,29,28,28,28,27,26,25,25,25,25,24,24,24
2013/11/02,松山,CH4,1.8,1.8,1.9,1.9,2.1,2,2,2,1.9,1.9,2,1.7,1.8,1.9,1.9,2,2,2,1.9,2,2,2,2,2.1
2013/11/02,松山,CO,0.36,0.26,0.25,0.24,0.39,0.48,0.44,0.64,0.64,0.7,0.99,0.32,0.49,0.74,0.85,1.11,1.11,1.08,0.85,0.82,1.05,0.97,0.89,1.15
2013/11/02,松山,NMHC,0.12,0.08,0.11,0.11,0.22,0.25,0.21,0.25,0.22,0.26,0.39,0.11,0.21,0.36,0.38,0.52,0.6,0.57,0.41,0.37,0.46,0.4,0.32,0.48
2013/11/02,松山,NO,3.5,2.1,1.6,1.4,6.3,7.9,14,25,27,29,30,12,11,6.6,8.4,23,17,42,35,27,37,39,43,53
2013/11/02,松山,NO2,13,9,9,9.2,13,16,12,14,16,17,31,14,21,34,44,53,44,29,23,29,30,22,13,16
2013/11/02,松山,NOx,16,11,11,11,20,24,26,40,44,46,61,25,31,41,52,76,62,71,58,55,66,60,56,69
2013/11/02,松山,O3,5.6,6.9,5.6,6.1,3.1,2.3,2.4,2.8,3.7,5.7,11,12,15,29,22,6.9,4.9,2.1,2,2.2,2.3,2.2,2.1,2.4
2013/11/02,松山,PM10,25,27,23,14,14,19,20,24,19,31,38,39,31,30,40,55,59,52,41,38,40,39,29,25
2013/11/02,松山,PM2.5,6,6,9,13,9,5,11,11,19,11,25,20,22,25,35,44,45,35,34,26,29,28,23,18
2013/11/02,松山,RAINFALL,NR,0.2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0.4,NR,NR,NR,NR,NR,NR,NR
2013/11/02,松山,RH,89,88,88,86,86,86,87,85,77,71,67,59,62,66,70,76,83,86,86,86,85,87,87,87
2013/11/02,松山,SO2,2.4,2.4,2.7,2.1,2,2.8,3.3,4.1,2.8,2.6,2.6,2.2,3.7,4.9,3.8,3.5,3.2,3.3,4.1,4.9,5.4,4.2,2.9,3.5
2013/11/02,松山,THC,1.9,1.9,2,2,2.3,2.3,2.3,2.2,2.1,2.1,2.4,1.8,2,2.2,2.2,2.5,2.6,2.6,2.3,2.3,2.5,2.4,2.4,2.6
2013/11/02,松山,WD_HR,83,81,81,95,203,150,99,86,59,93,168,93,231,256,209,118,81,82,91,84,85,84,97,112
2013/11/02,松山,WIND_DIREC,90,78,66,202,179,126,95,83,47,118,186,247,254,258,139,67,61,90,91,104,75,75,105,161
2013/11/02,松山,WIND_SPEED,2.3,2.4,2.1,0.5,0.5,0.7,0.8,1,1.4,0.9,1.2,1.1,1.5,1.6,0.6,0.9,0.8,1.3,1.3,0.9,1.1,1,0.7,0.5
2013/11/02,松山,WS_HR,2.1,2.2,1.4,0.7,0.5,0.5,0.8,1.2,1.2,0.2,0.3,0.4,1.1,1.5,0.4,0.3,1,1.1,1.3,0.7,0.8,1,0.9,0.5
2013/11/03,松山,AMB_TEMP,24,24,24,24,24,24,24,24,25,26,27,27,27,27,,25,24,23,23,23,23,23,22,22
2013/11/03,松山,CH4,2.2,2,2,2.1,2.2,2.2,2.1,2.1,2,1.9,1.9,2,1.9,1.8,,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
2013/11/03,松山,CO,1.13,0.82,0.63,0.54,0.55,0.63,0.44,0.7,0.71,0.53,0.63,0.72,0.54,0.27,,0.34,0.38,0.46,0.42,0.37,0.35,0.37,0.36,0.34
2013/11/03,松山,NMHC,0.51,0.37,0.28,0.31,0.32,0.36,0.2,0.31,0.29,0.2,0.24,0.26,0.17,0.08,,0.1,0.12,0.12,0.09,0.06,0.05,0.06,0.06,0.06
2013/11/03,松山,NO,46,30,22,15,16,21,12,22,23,15,13,6.8,3.7,3.4,,2.7,2.4,2.3,2,1.5,1.2,1.4,1.4,1.1
2013/11/03,松山,NO2,17,12,12,11,10,11,10,12,18,20,24,29,22,13,,17,19,23,20,15,14,16,13,12
2013/11/03,松山,NOx,63,43,34,26,26,32,22,34,41,35,37,36,26,16,,20,21,25,22,16,15,17,14,13
2013/11/03,松山,O3,2.4,2.1,1.9,1.8,1.9,2,2.2,3.4,5.6,11,18,32,46,18,,16,25,25,33,39,41,39,41,40
2013/11/03,松山,PM10,26,21,13,3,3,13,19,23,30,49,62,68,65,51,,14,17,15,11,5,6,6,16,17
2013/11/03,松山,PM2.5,13,13,19,16,15,8,13,18,19,28,28,41,41,34,,12,12,11,8,13,14,19,14,16
2013/11/03,松山,RAINFALL,NR,0.2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,2,NR,NR,NR,NR,NR,NR
2013/11/03,松山,RH,88,88,88,88,89,89,86,86,82,77,75,74,70,75,,78,81,86,85,83,84,84,86,87
2013/11/03,松山,SO2,3.5,2.4,2.3,2.2,2.1,2.4,2.4,2.7,4.1,6.5,5.7,7,5.3,2.1,,1.5,1.5,1.4,1.3,1.1,1.2,1.2,1.4,1.1
2013/11/03,松山,THC,2.7,2.4,2.3,2.4,2.5,2.6,2.2,2.4,2.3,2.1,2.1,2.2,2,1.9,,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2013/11/03,松山,WD_HR,93,116,205,116,102,144,184,87,226,212,267,279,268,75,,85,78,85,74,73,73,72,76,86
2013/11/03,松山,WIND_DIREC,95,94,212,95,250,190,101,66,215,228,269,276,42,88,,80,74,76,74,79,69,71,72,77
2013/11/03,松山,WIND_SPEED,1,0.7,0.9,0.5,0.5,0.9,0.6,0.7,1.1,1.4,1.3,0.9,0.8,2,,2.1,1.8,2.1,2.2,2.3,1.7,1.9,1.6,1.1
2013/11/03,松山,WS_HR,0.7,0.4,0.4,0.4,0.6,0.3,0.3,0.7,0.7,0.9,1,0.7,0.8,1.5,,1.7,1.8,1.9,2.1,1.9,1.8,1.9,1.6,1.3
2013/11/04,松山,AMB_TEMP,22,22,22,22,21,21,21,21,21,22,22,22,22,21,21,21,21,21,21,21,20,20,21,21
2013/11/04,松山,CH4,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.8,1.8,1.9,1.9
2013/11/04,松山,CO,0.31,0.28,0.26,0.25,0.26,0.26,0.33,0.53,0.6,0.56,0.46,0.44,0.45,0.43,0.44,0.46,0.51,0.59,0.73,0.68,0.56,0.57,0.61,0.59
2013/11/04,松山,NMHC,0.04,0.04,0.02,0.03,0.02,0.02,0.04,0.1,0.13,0.16,0.14,0.13,0.12,0.11,0.13,0.13,0.14,0.15,0.18,0.17,0.11,0.09,0.09,0.09
2013/11/04,松山,NO,0.9,0.8,1,0.8,0.6,0.6,1.1,2.2,3.7,5.3,5,4,3.8,3.2,3,1.9,2.6,2.7,3.5,2.9,1.8,1.8,1.1,0.8
2013/11/04,松山,NO2,7.3,5.7,4.5,5.3,5.5,6.7,14,22,25,28,25,23,24,24,24,23,28,27,33,30,21,17,15,14
2013/11/04,松山,NOx,8.2,6.4,5.5,6.1,6,7.2,15,25,28,33,30,27,28,28,27,25,31,29,37,33,23,19,16,15
2013/11/04,松山,O3,47,49,51,50,51,49,41,33,32,27,31,34,31,32,34,36,32,31,25,28,36,38,45,49
2013/11/04,松山,PM10,26,14,12,9,9,11,18,23,30,31,32,34,28,28,27,33,30,26,26,27,25,22,25,36
2013/11/04,松山,PM2.5,11,17,13,17,18,19,21,17,18,22,23,27,17,17,19,29,23,14,15,22,27,19,21,27
2013/11/04,松山,RAINFALL,NR,NR,NR,NR,NR,NR,0.2,0.6,NR,0.2,0.2,0.2,0.6,0.2,0.2,NR,0.2,NR,NR,0.4,1.8,1.6,2.4,0.4
2013/11/04,松山,RH,87,87,86,88,87,86,88,88,86,87,88,87,88,88,86,87,88,85,84,80,87,89,90,90
2013/11/04,松山,SO2,1.2,1.1,1,1,1.1,1,1,1.2,1.2#,1.5,2.3,2.2,2.1,3.2,1.7,2.2,1.6,1.3,2.6,1.3,1.2,1.1,1.4,2.9
2013/11/04,松山,THC,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.9,2,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2,2,2,1.9,1.9,2,2
2013/11/04,松山,WD_HR,83,70,79,73,76,73,77,79,76,80,74,86,85,84,71,76,87,81,78,66,91,104,80,78
2013/11/04,松山,WIND_DIREC,85,80,90,69,73,73,86,64,87,77,70,91,77,84,76,70,96,76,82,80,93,102,73,77
2013/11/04,松山,WIND_SPEED,1.6,1.9,1.7,2.2,1.9,2.1,1.7,2.6,2.1,2.6,2.4,3.1,2.2,2.6,2.9,2.6,2.5,2.4,2.1,2.3,1.8,1.6,1.8,2
2013/11/04,松山,WS_HR,1.3,1.7,1.7,1.7,1.9,2,2,2,2.2,1.9,2,2.4,2.1,2.1,2.4,2.2,2.3,2.3,2.2,2,1.7,1.3,2,1.7
2013/11/05,松山,AMB_TEMP,21,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22
2013/11/05,松山,CH4,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9
2013/11/05,松山,CO,0.55,0.5,0.47,0.44,0.43,0.42,0.45,0.65,0.71,0.57,0.48,0.41,0.37,0.34,0.36,0.39,0.42,0.56,0.66,0.58,0.5,0.5,0.58,0.49
2013/11/05,松山,NMHC,0.07,0.06,0.05,0.04,0.05,0.06,0.06,0.12,0.16,0.14,0.13,0.12,0.1,0.08,0.13,0.16,0.16,0.2,0.21,0.17,0.14,0.13,0.14,0.11
2013/11/05,松山,NO,0.5,0.3,0.5,0.7,0.4,0.3,0.9,3.1,4.3,5.6,3.9,3.8,3.1,3.8,4.4,4.8,4.5,4.9,4.7,4.2,2.8,2.2,2,0.9
2013/11/05,松山,NO2,11,8.6,7.1,4.3,5,7.7,14,27,29,27,25,22,21,20,21,24,26,30,31,28,25,23,23,16
2013/11/05,松山,NOx,11,8.9,7.6,4.9,5.4,8,15,30,33,33,29,26,24,24,26,29,31,35,36,32,28,25,25,17
2013/11/05,松山,O3,53,56,57,58,55,50,43,30,28,29,30,31,31,31,29,25,22,18,17,19,22,24,26,35
2013/11/05,松山,PM10,43,54,60,60,65,68,63,61,53,48,36,24,22,18,23,24,28,27,23,17,14,16,20,29
2013/11/05,松山,PM2.5,39,44,49,46,44,37,40,34,41,35,37,26,20,19,13,20,19,25,19,18,21,23,26,21
2013/11/05,松山,RAINFALL,1.2,0.4,NR,NR,NR,NR,0.2,0.2,NR,0.2,NR,NR,0.2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2013/11/05,松山,RH,90,90,90,89,89,90,90,90,89,89,89,89,88,88,88,87,88,89,89,90,90,89,89,88
2013/11/05,松山,SO2,4.3,3.9,2.7,2.2,2.3,2.4,2.2,2.5,2.6,2.3,2.2,2.4,3.9,4.1,2.9,2.1,2,2.1,2,2.3,2.1,2.2,2.1,2
2013/11/05,松山,THC,2,1.9,1.9,1.9,1.9,1.9,1.9,2,2,2,2,2,1.9,1.9,1.9,2,2,2,2,2,2,2,2,2
2013/11/05,松山,WD_HR,75,76,74,83,81,74,74,73,73,70,70,71,74,71,74,74,74,78,79,76,73,75,74,73
2013/11/05,松山,WIND_DIREC,76,76,77,83,96,73,70,69,71,72,63,74,72,76,75,77,71,71,83,78,70,85,72,83
2013/11/05,松山,WIND_SPEED,2,2,2.2,2.2,2.6,2.3,2.4,2.6,2.5,3.5,2.9,2.5,3.1,2.9,2.8,2.4,2.4,2.2,2.3,2.3,2.6,1.9,2.2,2
2013/11/05,松山,WS_HR,1.7,2.1,1.8,2.2,2.1,2.2,2.2,2.2,2.6,3,2.8,2.6,2.7,2.7,2.6,2.3,2.4,2.1,2.1,2.1,2.2,2.2,2,2
2013/11/06,松山,AMB_TEMP,22,23,23,23,23,22,23,23,23,24,25,26,26,26,25,25,25,24,23,23,22,22,22,22
2013/11/06,松山,CH4,1.9,1.9,1.9,1.9,1.9,1.9,2,2,1.9,1.9,1.9,1.8,1.8,1.8,1.9,1.9,1.8,1.8,1.8,1.9,1.8,1.8,1.8,1.8
2013/11/06,松山,CO,0.41,0.34,0.31,0.31,0.34,0.36,0.53,1.02,1.37,1.09,0.77,0.52,0.49,0.48,0.57,0.52,0.43,0.51,0.54,0.53,0.47,0.51,0.48,0.4
2013/11/06,松山,NMHC,0.09,0.05,0.04,0.06,0.09,0.11,0.17,0.32,0.43,0.37,0.32,0.17,0.15,0.15,0.26,0.22,0.16,0.15,0.13,0.13,0.11,0.13,0.1,0.09
2013/11/06,松山,NO,0.7,0.6,0.5,0.3,0.4,0.4,3.7,20,34,31,28,12,6.3,6.9,12,9.2,3,3.2,1.9,2.5,1.7,2.3,1.6,0.9
2013/11/06,松山,NO2,12,8,6.8,6.4,7.7,11,24,35,40,40,39,26,22,23,30,28,21,20,19,25,21,23,19,15
2013/11/06,松山,NOx,12,8.5,7.3,6.6,8.1,11,28,55,74,70,67,38,28,30,42,37,24,23,21,27,22,25,21,16
2013/11/06,松山,O3,38,41,42,39,35,28,15,5.8,5.6,9.5,12,20,25,22,15,17,22,23,32,24,28,26,31,35
2013/11/06,松山,PM10,41,50,52,51,44,32,30,29,41,47,51,44,28,24,28,36,38,33,29,21,18,14,15,12
2013/11/06,松山,PM2.5,28,29,32,31,28,24,17,18,24,28,30,27,26,19,23,21,24,18,25,20,15,11,16,15
2013/11/06,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,0.4,NR,NR,NR,NR,NR,NR,NR,0.2,NR,NR,NR,NR,NR,NR,NR,NR
2013/11/06,松山,RH,87,85,85,87,88,89,89,89,89,86,82,79,78,77,82,81,82,85,87,88,87,89,89,90
2013/11/06,松山,SO2,2,1.9,1.8,1.9,1.6,1.9,2.7,3.3,3.7,3.5#,5.6,4.8,3.8,8.9,11,8.4,3,3.1,2.4,3.5,1.8,2.1,2.2,3.2
2013/11/06,松山,THC,2,1.9,1.9,1.9,2,2.1,2.1,2.3,2.4,2.3,2.2,2,2,2,2.1,2.1,2,2,2,2,1.9,2,1.9,1.9
2013/11/06,松山,WD_HR,75,73,73,83,86,90,80,89,85,90,73,72,75,78,79,68,55,58,55,62,72,71,75,72
2013/11/06,松山,WIND_DIREC,72,67,80,88,87,92,97,86,76,117,62,61,62,85,70,58,53,52,56,55,86,70,89,75
2013/11/06,松山,WIND_SPEED,2.3,1.9,1.9,1.9,1.3,2.2,1.3,1.1,1.4,1.2,1.6,1.6,1.5,1.9,1.4,1.7,2.1,3.2,2.5,2.7,2,2.5,1.8,1.8
2013/11/06,松山,WS_HR,2.2,2.1,1.8,1.7,1.3,1.8,1.5,1.3,1.2,1,1.2,1.2,1.2,1.6,1.6,1.8,1.9,2.1,2.3,2.2,1.9,2.3,1.9,1.7
2013/11/07,松山,AMB_TEMP,22,22,22,22,22,22,22,22,22,23,24,24,24,23,23,23,23,23,23,23,23,23,23,24
2013/11/07,松山,CH4,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.8,1.8,,1.8,1.8,1.8,1.8#,1.9#,1.9x,1.9#,1.9,1.9,1.9,1.9,1.9,1.9
2013/11/07,松山,CO,0.34,0.3,0.27,0.25,0.26,0.29,0.36,0.59,0.72,0.5,0.41,0.4,0.44,0.47,0.5,0.52,0.59,0.75,.72#,0.7,0.62,0.57,0.52,0.45
2013/11/07,松山,NMHC,0.07,0.08,0.04,0.04,0.04,0.06,0.08,0.14,0.18,0.15,,0.13,0.13,0.25,.22#,.34#,.23x,.27#,0.21,0.18,0.15,0.12,0.1,0.07
2013/11/07,松山,NO,0.6,0.4,0.7,0.7,0.5,0.5,1.4,4,8.4,7.3,,,.3#,.3#,.3#,.3#,,,,,,,,
2013/11/07,松山,NO2,10,11,8.2,7.4,5.4,10,17,26,30,24,,,,,,,,,,,,,,
2013/11/07,松山,NOx,11,11,8.8,8.1,5.9,11,18,30,39,31,,,-.3#,-.3#,-.3#,-.3#,,,,,,,,
2013/11/07,松山,O3,40,38,42,41,42,38,32,24,23,30,,,0#,0#,47#,45,36,32,52,53,58,62,65,58
2013/11/07,松山,PM10,12,10,11,8,10,14,22,26,27,26,36,47,52,46,,59,61,72,79,93,100,96,99,87
2013/11/07,松山,PM2.5,10,10,14,13,6,3,11,18,28,26,34,35,40,35,,39,39,26,29,37,62,69,70,63
2013/11/07,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2013/11/07,松山,RH,89,88,89,89,87,89,87,85,83,80,73,73,75,76,73,72,72,71,70,72,74,73,74,73
2013/11/07,松山,SO2,3.4,6.4,3.4,5,2.1,2.6,2.4,2.6,2.4,2.3,,,3.4#,3.7,3.8,3.9#,3.9,3.4,2.9#,3.1,2.9,2.4,2.1,2
2013/11/07,松山,THC,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2,2,2,,1.9,2,2.1,2.1#,2.3#,2.1x,2.2#,2.1,2.1,2.1,2,2,2
2013/11/07,松山,WD_HR,86,88,82,78,73,83,78,77,77,80,79,82,74,68,74,77,72,69,71,65,72,74,69,71
2013/11/07,松山,WIND_DIREC,95,93,84,78,77,75,81,90,78,75,92,82,71,60,81,74,72,75,69,64,71,74,68,72
2013/11/07,松山,WIND_SPEED,2.4,2.2,2,2.3,1.4,1.6,2.1,2.1,2.6,2.8,3.3,2.5,3.1,2.9,3,2.6,2.5,3.4,3.6,4,3.2,3.2,3.3,2.7
2013/11/07,松山,WS_HR,2,1.9,1.8,1.9,1.7,1.8,1.9,2,2.3,2.6,2.7,2.6,2.7,2.6,2.7,2.4,2.5,3,3.1,3.5,3,3,3.3,2.7
2013/11/08,松山,AMB_TEMP,24,24,24,24,24,24,24,24,25,26,27,28,29,28,28,28,27,26,26,26,26,26,26,26
2013/11/08,松山,CH4,1.9,1.9,1.9,2,1.9,1.9,1.9,2,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.8,1.8,1.8,1.8
2013/11/08,松山,CO,0.39,0.33,0.29,0.27,0.26,0.28,0.39,0.82,0.81,0.48,0.37,0.29,0.28,.28#,0.3,0.29,0.32,0.49,0.78,0.69,0.44,0.33,0.35,0.3
2013/11/08,松山,NMHC,0.08,0.06,0.05,0.06,0.05,0.06,0.1,0.24,0.25,0.17,0.12,0.11,0.06,0.06,0.09,0.08,0.09,0.16,0.31,0.25,0.13,0.06,0.07,0.06
2013/11/08,松山,NO,,,,,,,,,,,,,.3#,.3#,-.1#,-.8*,-.4*,1.5,13,12,5.2,3.8,2.9,1.5
2013/11/08,松山,NO2,,,,,,,,,,,,,,,14#,12*,13*,19,29,26,19,12,11,7.7
2013/11/08,松山,NOx,,,,,,,,,,,,,-.3#,-.3#,14#,11*,12*,21,42,38,24,16,14,9.1
2013/11/08,松山,O3,55,50,47,42,40,37,23,10,13,21,25,30,32,33,31#,29,25,16,6.8,8,18,23,21,22
2013/11/08,松山,PM10,73,56,51,44,39,42,37,40,32,42,40,39,31,32,29,27,19,15,21,21,22,12,14,12
2013/11/08,松山,PM2.5,56,45,38,33,25,25,23,29,33,27,22,13,17,18,15,9,3,7,12,23,21,21,13,12
2013/11/08,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2013/11/08,松山,RH,74,73,74,76,77,77,76,75,75,67,65,59,55,57,59,61,64,66,68,68,66,65,64,66
2013/11/08,松山,SO2,1.9,1.4,1.1,1.3,1.6,1.3,1.5,1.8,2.1,1.7,1.7,1.4,1.1,1.2#,1.1,1.1,0.9,1.6,1.9,1.8,1.5,1.4,1.3,1.3
2013/11/08,松山,THC,2,2,2,2,2,2,2,2.2,2.2,2,1.9,1.9,1.8,1.8,1.9,1.8,1.9,2,2.2,2.1,1.9,1.8,1.9,1.8
2013/11/08,松山,WD_HR,73,71,77,76,76,74,72,64,68,69,66,81,88,86#,83,90,92,84,72,72,83,87,85,79
2013/11/08,松山,WIND_DIREC,65,58,88,77,79,74,67,66,68,70,67,92,85,86#,85,91,87,82,72,63,90,86,80,89
2013/11/08,松山,WIND_SPEED,2.4,1.7,1,1.7,1.8,1.7,1.5,1.8,2.1,2.9,3.1,4.2,3.5,3.3#,2.8,3.4,2.9,2.8,2.7,2.2,2.9,3.2,2.9,3.4
